ticker,buy,open,high,low,p_close,p_open,p_high,p_low,ibov_open,ibov_current,ibov_high,ibov_low,ibov_p_open,ibov_p_close,ibov_p_high,ibov_p_low,sell,take_profit,stop_loss,volume,avg_volume,bands_base,bands_lower,bands_upper,ma_4,ma_9,ma_21,ma_200,sma_4,sma_9,sma_21,sma_200,rsi_2,rsi_14,buy_date,sell_date,buy_day_of_week,profit
BBAS3,27.660000,27.610000,27.660000,27.610000,27.590000,27.600000,27.650000,27.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.300000,28.330000,27.310000,18,15392.550000,27.231000,26.126611,28.335389,27.710587,27.583754,27.071236,25.004210,27.767500,27.627778,27.198571,25.920600,36.136171,61.655375,2017.08.30,2017.08.30,3,false
BBAS3,32.990000,32.920000,32.990000,32.840000,32.980000,32.720000,32.980000,32.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.510000,33.900000,32.520000,173,18763.000000,31.709500,29.728960,33.690040,32.909397,32.581049,31.659181,26.626841,32.935000,32.698889,31.643333,27.181000,93.578749,75.374379,2017.10.18,2017.10.19,3,false
BBAS3,32.840000,32.690000,32.840000,32.590000,32.640000,32.590000,32.830000,32.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.250000,33.970000,32.260000,6344,17293.600000,31.891500,29.937363,33.845637,32.798263,32.625632,31.837821,26.746633,32.830000,32.762222,31.858095,27.268200,60.776269,70.408487,2017.10.20,2017.10.23,5,false
BBAS3,32.480000,32.480000,32.480000,32.480000,32.120000,32.180000,32.380000,31.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.630000,33.860000,31.640000,1,18855.800000,30.946000,29.123558,32.768442,32.237492,31.789458,30.856904,26.301059,32.345000,31.636667,30.868095,26.937500,72.856117,72.553340,2017.10.10,2017.10.24,2,false
BBAS3,29.740000,29.590000,29.740000,29.590000,29.460000,29.380000,29.730000,29.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.090000,31.090000,29.050000,180,15426.650000,28.375500,26.223157,30.527843,29.628120,29.336180,28.783940,27.514005,29.665000,29.453333,28.315238,27.685500,69.695024,61.872677,2018.01.11,2018.01.17,4,true
BBAS3,31.160000,30.950000,31.160000,30.930000,31.040000,30.980000,31.150000,30.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.350000,32.350000,30.550000,823,15032.250000,29.817000,27.660762,31.973238,31.040796,30.715134,29.935896,27.774775,31.067500,30.772222,29.711429,27.764700,74.727593,68.469950,2018.01.23,2018.01.24,2,true
BBAS3,34.900000,33.320000,34.900000,33.020000,33.700000,34.340000,34.880000,33.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.640000,37.320000,33.660000,25359,25149.600000,32.338500,28.205292,36.471708,34.552462,34.064518,32.599981,28.356539,34.640000,34.531111,32.220952,28.044800,66.404675,70.023929,2018.02.06,2018.02.09,2,false
BBAS3,35.480000,35.160000,35.480000,35.040000,35.180000,33.320000,35.470000,33.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.010000,40.370000,33.020000,993,24962.000000,32.647000,28.467497,36.826503,34.990677,34.392414,32.884942,28.430178,34.775000,34.768889,32.501429,28.085300,76.937317,72.220325,2018.02.07,2018.02.09,3,false
BBAS3,34.340000,33.680000,34.340000,33.680000,33.470000,34.220000,34.330000,32.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.170000,37.030000,32.980000,14463,27820.850000,33.239500,29.711966,36.767034,34.216162,34.171572,33.139854,28.591517,34.285000,34.566667,33.095238,28.183800,60.385807,60.980468,2018.02.14,2018.02.22,3,true
BBAS3,35.910000,34.740000,35.910000,34.630000,35.070000,35.580000,35.900000,34.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.370000,38.340000,34.680000,10823,27671.750000,34.197500,31.253660,37.141340,35.437211,35.026266,33.931121,28.868477,35.490000,34.994444,34.051905,28.337750,75.896032,65.577562,2018.02.20,2018.03.06,2,true
BBAS3,36.240000,36.020000,36.240000,36.020000,36.110000,34.740000,36.220000,34.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.400000,39.400000,34.630000,78,27476.400000,34.473000,31.788481,37.157519,35.806327,35.301013,34.157548,28.943795,35.772500,35.134444,34.304286,28.378050,81.825265,66.880750,2018.02.21,2018.03.08,3,true
BBAS3,37.730000,37.580000,37.730000,37.560000,37.530000,36.960000,37.720000,36.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.630000,39.880000,36.640000,23,21760.000000,36.016000,33.170699,38.861301,37.522130,37.160531,35.965138,29.606196,37.377500,37.414444,35.978095,28.733550,79.327713,67.401712,2018.03.05,2018.03.20,1,false
BBAS3,26.990000,26.860000,26.990000,26.860000,26.460000,26.530000,26.980000,26.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.050000,28.740000,26.100000,78,24939.650000,24.696500,21.505028,27.887972,26.733678,26.186574,25.719560,29.660334,26.900000,26.172222,24.632381,31.010750,68.691824,56.408864,2018.07.10,2018.07.10,2,false
BBAS3,26.940000,26.860000,26.940000,26.860000,26.760000,26.000000,26.930000,25.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.230000,29.210000,25.790000,22,24092.000000,24.942000,21.621653,28.262347,26.714524,26.333007,25.860147,29.597380,26.600000,26.590000,24.887619,30.978150,78.283865,56.199160,2018.07.12,2018.07.20,4,true
BBAS3,29.190000,29.190000,29.190000,29.190000,28.150000,28.000000,28.150000,27.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.890000,29.890000,27.280000,1,21669.700000,26.536500,23.338868,29.734132,28.546507,27.921608,26.975299,29.526543,28.580000,27.800000,26.385238,30.909800,86.146028,64.991920,2018.07.20,2018.07.20,5,true
BBAS3,29.510000,28.940000,29.510000,28.940000,29.190000,29.420000,29.500000,28.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.860000,30.860000,28.820000,887,19006.750000,28.373500,25.953250,30.793750,29.430758,29.233367,28.344274,29.530488,29.442500,29.538889,28.290476,30.848350,62.187644,60.908262,2018.08.01,2018.08.03,3,true
BBAS3,36.490000,36.350000,36.490000,36.220000,36.290000,35.610000,36.480000,35.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.470000,38.440000,35.500000,1682,34035.050000,32.781500,25.454975,40.108025,36.203379,35.434169,33.225461,29.591276,36.217500,35.583333,32.497619,30.853000,93.019960,72.349592,2018.10.24,2018.10.24,3,false
BBAS3,34.650000,34.420000,34.650000,34.420000,33.760000,34.490000,34.640000,33.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.140000,37.140000,33.390000,371,31993.450000,29.580000,22.653249,36.506751,34.157015,32.836097,30.552218,29.127728,34.427500,33.026667,29.360476,30.597150,70.927170,69.246142,2018.10.15,2018.10.26,1,true
BBAS3,36.600000,35.990000,36.600000,35.770000,35.490000,36.350000,36.590000,35.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.930000,38.870000,35.450000,23084,35361.450000,33.225000,26.354785,40.095215,36.122028,35.507336,33.449593,29.651164,36.137500,35.787778,32.915714,30.882000,74.453894,69.733229,2018.10.25,2018.10.29,4,true
BBAS3,41.720000,41.720000,41.720000,41.720000,40.840000,41.430000,41.470000,40.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.520000,43.350000,40.530000,1,27534.450000,39.576000,36.570802,42.581198,41.338811,40.842978,39.474962,31.748854,41.455000,40.988889,39.539048,31.712050,71.222210,66.828265,2018.12.03,2018.12.03,1,false
BBAS3,44.730000,44.400000,44.730000,44.310000,44.300000,44.600000,44.720000,43.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.780000,46.660000,43.750000,1578,23822.050000,43.763500,40.513224,47.013776,44.637334,44.548370,43.638175,34.696636,44.617500,44.807778,43.592857,32.536250,64.906926,63.584314,2019.01.22,2019.01.31,2,true
BBAS3,49.440000,49.260000,49.440000,49.150000,48.800000,49.030000,49.430000,48.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.510000,51.250000,48.520000,246,30012.300000,48.121500,44.886539,51.356461,49.221196,48.999144,47.937189,37.304758,49.202500,49.303333,47.968095,34.051600,67.654880,59.284496,2019.02.22,2019.02.25,5,false
BBAS3,49.000000,49.000000,49.000000,49.000000,48.500000,48.670000,48.810000,47.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.650000,51.110000,47.660000,1,27403.750000,46.838000,42.093038,51.582962,48.845295,48.513586,47.530966,42.031666,48.955000,48.803333,46.725238,40.903200,62.217744,59.968877,2019.06.11,2019.06.14,2,false
BBAS3,50.870000,50.070000,50.870000,49.250000,49.870000,50.370000,50.860000,49.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.470000,53.620000,49.480000,24595,26255.100000,49.260000,47.244183,51.275817,50.440225,50.059500,49.227721,43.065458,50.457500,50.135556,49.271429,42.572600,75.460383,63.052268,2019.07.03,2019.07.12,3,false
BBAS3,50.270000,49.670000,50.270000,49.410000,49.270000,49.500000,50.250000,48.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.980000,52.770000,48.990000,2885,25324.400000,48.800000,47.274090,50.325910,49.669632,49.208801,48.470179,42.685923,49.720000,48.826667,48.758095,41.975100,82.800550,62.334925,2019.06.26,2019.07.12,3,false
BBAS3,45.910000,45.620000,45.910000,45.610000,45.550000,45.860000,45.900000,44.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.970000,47.740000,44.980000,266,25566.500000,43.902000,40.394200,47.409800,45.783979,45.317522,44.770239,44.093657,45.820000,45.306667,43.853333,45.839000,60.504390,55.424926,2019.09.13,2019.09.13,5,false
BBAS3,46.760000,46.530000,46.760000,46.400000,46.240000,46.440000,46.750000,45.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.330000,48.330000,45.960000,2731,21941.900000,45.663000,43.343482,47.982518,46.599661,46.477663,45.949203,44.383464,46.575000,46.692222,45.600000,45.930400,70.661496,58.596272,2019.12.12,2019.12.18,4,true
BBAS3,30.280000,30.190000,30.280000,29.980000,30.260000,29.920000,30.270000,29.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.820000,32.430000,29.190000,817,50822.150000,27.712500,23.905528,31.519472,30.159262,29.468130,28.545951,38.101961,30.267500,29.518889,27.690000,40.742750,66.823027,57.876003,2020.06.01,2020.06.03,1,true
BBAS3,33.850000,33.850000,33.850000,33.850000,32.450000,31.400000,32.690000,31.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.090000,35.870000,31.100000,1,54793.500000,31.562000,26.189393,36.934607,33.441460,33.242830,31.801078,37.705117,33.145000,34.032222,31.339048,40.277150,71.612916,60.604618,2020.06.16,2020.09.18,2,false
BBDC4,9.270000,9.250000,9.270000,9.250000,9.250000,9.180000,9.260000,9.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.070000,9.600000,9.090000,3,12010.950000,9.117000,8.584343,9.649657,9.294657,9.274030,9.095146,9.011323,9.315000,9.325556,9.088571,9.000100,35.169461,59.641738,2011.11.10,2011.11.10,4,false
BBDC4,10.780000,10.780000,10.780000,10.780000,10.710000,10.460000,10.750000,10.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.450000,11.330000,10.460000,1,14034.600000,10.032000,8.907143,11.156857,10.692731,10.523383,10.166846,9.469492,10.690000,10.575556,10.009524,9.493200,90.320452,74.848430,2012.08.16,2012.08.28,4,false
BBDC4,11.880000,11.740000,11.880000,11.730000,11.770000,11.760000,11.870000,11.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.620000,12.350000,11.630000,394,22591.400000,11.031500,9.494642,12.568358,11.840125,11.666736,11.173965,10.530003,11.907500,11.762222,10.972381,10.415950,59.276155,69.491007,2014.04.10,2014.04.15,4,false
BBDC4,12.280000,12.280000,12.280000,12.280000,12.200000,12.210000,12.220000,12.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.510000,12.500000,12.080000,1,19750.800000,11.978500,11.469019,12.487981,12.245190,12.165079,11.828772,10.699621,12.272500,12.174444,11.943333,10.545800,64.656096,66.375402,2014.04.29,2014.04.29,2,true
BBDC4,12.020000,12.020000,12.020000,12.020000,11.890000,11.890000,11.980000,11.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.840000,12.840000,11.550000,1,22651.900000,11.455000,10.284248,12.625752,11.974589,11.865101,11.438351,10.588114,12.020000,11.924444,11.389524,10.457500,62.868947,67.052234,2014.04.16,2014.05.07,3,true
BBDC4,15.300000,15.300000,15.300000,15.300000,15.140000,14.820000,15.180000,14.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.800000,15.920000,14.810000,1,19376.850000,14.307000,12.666023,15.947977,15.183036,14.982150,14.414171,12.091853,15.182500,15.088889,14.241429,11.552100,70.536709,70.422343,2014.09.08,2014.09.08,1,false
BBDC4,14.100000,13.880000,14.100000,13.790000,13.990000,13.990000,14.090000,13.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.730000,14.730000,13.770000,2856,19413.450000,13.711500,12.839852,14.583148,14.085944,13.976261,13.806817,13.235246,14.140000,13.945556,13.673333,13.478900,52.246252,56.316855,2015.04.10,2015.04.24,5,true
BBDC4,14.730000,14.730000,14.730000,14.730000,14.630000,14.350000,14.650000,14.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.310000,15.310000,14.320000,1,19464.650000,14.316000,13.802214,14.829786,14.632320,14.516993,14.289416,13.387418,14.637500,14.477778,14.297143,13.638800,71.012024,59.671616,2015.05.04,2015.05.06,1,false
BBDC4,9.810000,9.810000,9.810000,9.810000,9.560000,9.430000,9.650000,9.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.190000,10.190000,9.380000,1,28803.700000,9.057000,7.987176,10.126824,9.649690,9.492423,9.228202,10.625132,9.652500,9.504444,9.020476,11.046650,85.392939,63.768587,2016.02.22,2016.02.23,1,true
BBDC4,9.970000,9.860000,9.970000,9.820000,9.950000,9.840000,9.960000,9.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.630000,10.620000,9.630000,344,29248.150000,9.326500,8.306181,10.346819,9.917613,9.747880,9.428098,10.607987,9.987500,9.738889,9.274762,10.978600,69.615402,64.578138,2016.02.25,2016.03.01,4,true
BBDC4,12.660000,12.440000,12.660000,12.410000,12.440000,12.350000,12.650000,12.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.030000,13.870000,12.040000,739,33392.350000,10.814000,8.289279,13.338721,12.450921,11.993494,11.065075,10.724064,12.460000,12.052222,10.740952,10.830350,73.454597,73.518368,2016.03.11,2016.03.15,5,false
BBDC4,13.090000,13.090000,13.090000,13.090000,11.860000,11.880000,11.950000,11.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.140000,13.130000,11.360000,1,35475.900000,11.412500,8.926162,13.898838,12.560603,12.310337,11.527644,10.794753,12.470000,12.504444,11.322381,10.811450,79.704799,68.244109,2016.03.17,2016.03.17,4,true
BBDC4,13.190000,13.190000,13.190000,13.190000,12.640000,12.520000,12.760000,12.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.320000,13.320000,12.480000,1,38085.750000,12.393000,10.555305,14.230695,13.015057,12.884707,12.225917,10.932822,13.005000,12.900000,12.276667,10.815500,69.716967,63.047612,2016.03.28,2016.03.28,1,true
BBDC4,15.620000,15.410000,15.620000,15.290000,15.410000,15.520000,15.610000,15.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.150000,16.510000,15.160000,13147,22061.500000,14.321500,12.563760,16.079240,15.468532,15.150087,14.518434,12.438719,15.490000,15.163333,14.271905,11.509750,80.191972,75.389390,2016.07.22,2016.07.28,5,false
BBDC4,16.940000,16.940000,16.940000,16.940000,16.810000,16.600000,16.910000,16.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.810000,17.810000,16.460000,1,19965.550000,16.143500,14.984289,17.302711,16.838992,16.653378,16.278554,13.896972,16.847500,16.692222,16.104762,13.147600,91.271607,68.353162,2016.10.14,2016.10.19,5,true
BBDC4,17.290000,17.150000,17.290000,17.110000,17.190000,17.170000,17.280000,17.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.820000,17.820000,17.010000,1177,18355.550000,16.181500,14.454801,17.908199,17.180903,16.928241,16.450478,15.031551,17.235000,16.974444,16.108571,15.075950,83.286755,68.555094,2017.01.17,2017.01.23,2,true
BBDC4,17.630000,17.360000,17.630000,17.330000,17.410000,17.580000,17.620000,17.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.340000,18.340000,17.260000,487,17204.350000,16.721000,15.260590,18.181410,17.508687,17.309100,16.811690,15.132476,17.510000,17.363333,16.642381,15.174450,78.860043,68.709078,2017.01.23,2017.02.01,1,true
BBDC4,18.220000,18.080000,18.220000,17.910000,18.100000,18.210000,18.210000,17.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.970000,18.670000,17.980000,8057,18978.950000,17.217000,15.864786,18.569214,18.113642,17.843637,17.427822,16.797312,18.187500,17.757778,17.164762,17.159800,75.165114,67.397155,2017.07.18,2017.07.21,2,false
BBDC4,18.340000,18.330000,18.340000,18.290000,18.330000,18.080000,18.330000,17.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.900000,19.170000,17.910000,44,18086.750000,17.338000,16.001249,18.674751,18.230585,17.960510,17.519838,16.813746,18.247500,17.911111,17.275714,17.171750,83.761760,68.787740,2017.07.19,2017.07.21,3,false
BBDC4,18.150000,18.090000,18.150000,17.930000,17.970000,18.040000,18.130000,17.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.650000,18.650000,17.870000,1859,18199.650000,17.576500,16.490548,18.662452,18.087630,17.985525,17.637017,16.848075,18.065000,18.130000,17.540476,17.201650,70.615793,62.841668,2017.07.24,2017.08.01,1,true
BBDC4,19.900000,19.740000,19.900000,19.700000,19.720000,19.770000,19.890000,19.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.390000,20.390000,19.640000,6493,20649.750000,19.082500,17.878027,20.286973,19.805801,19.613414,19.112701,17.248488,19.845000,19.646667,19.029524,17.389450,72.379171,74.446384,2017.08.18,2017.08.22,5,true
BBDC4,20.880000,20.870000,20.880000,20.830000,20.870000,20.480000,20.870000,20.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.980000,21.970000,20.320000,61,20752.550000,19.983000,18.701312,21.264688,20.784178,20.561124,19.971374,17.513866,20.777500,20.608889,19.936667,17.519250,71.965594,75.731184,2017.08.30,2017.09.12,3,true
BBDC4,21.860000,21.650000,21.860000,21.490000,21.590000,21.630000,21.850000,21.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.450000,22.430000,21.560000,9908,22470.250000,20.960000,19.960460,21.959540,21.679443,21.424061,20.878209,17.904114,21.715000,21.363333,20.900952,17.802400,79.227686,72.110917,2017.09.15,2017.09.20,5,true
BBDC4,22.080000,21.950000,22.080000,21.950000,22.050000,21.650000,22.070000,21.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.480000,23.230000,21.490000,139,22045.500000,21.067500,20.000619,22.134381,21.885266,21.585649,21.003165,17.947537,21.867500,21.500000,21.022381,17.834350,86.758327,74.025572,2017.09.18,2017.09.27,1,false
BBDC4,22.540000,22.540000,22.540000,22.540000,22.300000,22.270000,22.310000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.990000,22.930000,22.000000,1,18909.750000,22.041500,21.239072,22.843928,22.412399,22.255788,21.908237,18.560208,22.427500,22.158889,22.023333,18.373700,77.917485,64.651797,2017.10.10,2017.10.19,2,false
BBDC4,22.090000,21.990000,22.090000,21.890000,21.870000,21.850000,22.080000,21.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.660000,22.660000,21.790000,5928,18256.450000,21.171000,19.576812,22.765188,22.047524,21.857805,21.393824,19.684292,22.095000,21.971111,21.128571,19.456150,58.930932,65.255285,2018.01.11,2018.01.16,4,true
BBDC4,25.780000,25.780000,25.780000,25.780000,25.390000,25.020000,25.390000,24.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.610000,26.670000,24.750000,1,22729.400000,23.331500,20.654978,26.008022,25.385879,24.693446,23.528479,20.214742,25.552500,24.565556,23.255714,19.861800,79.014940,78.660849,2018.01.31,2018.02.02,3,false
BBDC4,25.520000,25.520000,25.520000,25.520000,25.450000,25.350000,25.450000,24.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.880000,26.570000,24.890000,1,31187.100000,24.679000,23.269023,26.088977,25.285510,24.934129,24.420539,20.845491,25.310000,24.812222,24.695238,20.382200,98.165017,66.185626,2018.02.26,2018.02.28,1,false
BBDC4,21.410000,21.410000,21.410000,21.410000,20.700000,20.120000,20.700000,19.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.280000,22.280000,19.910000,1,24151.600000,19.416500,17.309946,21.523054,20.886643,20.414318,19.844742,21.190516,20.877500,20.305556,19.338095,22.045900,87.729472,66.346166,2018.07.20,2018.08.03,5,true
BBDC4,21.740000,21.090000,21.740000,21.070000,21.300000,21.620000,21.730000,21.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.200000,22.770000,21.210000,5711,27138.800000,20.690500,18.986710,22.394290,21.572372,21.363261,20.747833,21.216169,21.577500,21.510000,20.627143,22.029300,68.257963,62.190722,2018.08.01,2018.08.09,3,false
BBDC4,23.310000,23.130000,23.310000,23.090000,22.950000,23.110000,23.300000,22.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.880000,24.440000,22.730000,820,31516.100000,21.804500,19.123430,24.485570,23.122180,22.829415,22.035468,21.078314,23.167500,22.950000,21.739048,21.966900,73.468178,64.795828,2018.10.22,2018.10.29,1,true
BBDC4,23.430000,22.990000,23.430000,22.940000,22.760000,23.200000,23.420000,22.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.890000,24.740000,22.760000,21053,31404.650000,22.289000,20.002878,24.575122,23.179959,22.993029,22.313167,21.139372,23.185000,23.114444,22.177619,21.982300,71.106554,63.109643,2018.10.25,2018.10.29,4,true
BBDC4,24.980000,24.960000,24.980000,24.890000,24.940000,24.430000,24.970000,24.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.290000,26.310000,24.300000,111,36539.700000,23.994000,21.993486,25.994514,24.958168,24.758504,23.948050,21.513146,24.900000,24.963333,23.913810,22.094950,55.160987,61.916089,2018.11.12,2018.11.13,1,false
BBDC4,26.150000,25.380000,26.150000,25.260000,25.300000,25.860000,26.140000,24.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.460000,28.460000,24.980000,27157,37769.450000,25.074000,23.530531,26.617469,25.763929,25.542036,24.891743,21.858158,25.710000,25.520000,24.995238,22.124800,79.987592,64.197934,2018.11.27,2019.01.02,2,true
BBDC4,29.720000,29.590000,29.720000,29.430000,29.520000,29.580000,29.710000,29.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.570000,30.570000,29.280000,726,30512.750000,27.841500,25.093561,30.589439,29.576001,29.099223,28.110307,23.321626,29.687500,29.297778,27.767619,22.570200,70.766184,70.732322,2019.01.14,2019.01.24,1,true
BBDC4,30.230000,29.980000,30.230000,29.880000,29.880000,30.010000,30.220000,29.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.690000,31.380000,29.640000,4540,30975.050000,29.032500,26.433155,31.631845,30.083045,29.873187,29.064150,23.777426,30.120000,29.964444,28.915238,22.770800,72.293976,69.032124,2019.01.23,2019.01.31,3,true
BBDC4,31.690000,31.690000,31.690000,31.690000,30.470000,30.770000,30.870000,29.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.810000,32.810000,29.900000,1,30649.750000,29.994500,28.640299,31.348701,30.994980,30.604032,29.768039,24.124807,30.910000,30.552222,29.933810,22.929450,90.204341,74.033880,2019.01.31,2019.02.05,4,true
BBDC4,32.730000,32.340000,32.730000,32.240000,32.500000,31.530000,32.710000,31.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.320000,35.470000,31.330000,1434,33325.700000,30.525500,28.561479,32.489521,32.209316,31.536865,30.449905,24.372623,32.305000,31.361111,30.458571,23.054500,87.480975,75.478327,2019.02.05,2019.02.06,2,false
BBDC4,31.710000,31.350000,31.710000,31.220000,31.450000,31.330000,31.700000,30.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.770000,33.540000,30.780000,704,32255.050000,30.781000,28.946291,32.615709,31.631324,31.463787,30.671912,24.577671,31.662500,31.572222,30.730000,23.174650,58.864958,62.055139,2019.02.08,2019.02.28,5,false
BBDC4,31.920000,31.630000,31.920000,31.270000,31.210000,31.710000,31.910000,30.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.890000,33.930000,30.900000,23997,31881.550000,30.049000,27.536448,32.561552,31.593036,31.185994,30.589631,27.864952,31.590000,31.234444,30.038095,27.083800,75.192599,63.074714,2019.06.06,2019.06.10,4,false
BBDC4,31.740000,31.740000,31.740000,31.740000,31.520000,31.620000,31.720000,30.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.830000,33.480000,30.840000,1,31397.850000,30.450500,27.874476,33.026524,31.675904,31.438557,30.867501,27.978581,31.762500,31.650000,30.368571,27.249700,58.754692,60.309630,2019.06.11,2019.06.13,2,false
BBDC4,33.490000,33.400000,33.490000,33.290000,33.280000,33.480000,33.480000,32.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.730000,34.960000,32.740000,209,28733.650000,32.424000,30.511762,34.336238,33.448848,33.217453,32.577923,28.820180,33.512500,33.236667,32.370476,28.572300,56.468370,65.309739,2019.07.12,2019.07.12,5,false
